person_age,person_income,person_employment_length,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_credit_history_length,person_income_log,loan_amount_log,loan_grade_numeric,credit_history_bins,person_home_ownership_other,person_home_ownership_own,person_home_ownership_rent,loan_purpose_education,loan_purpose_home-improvement,loan_purpose_medical,loan_purpose_personal,loan_purpose_venture,cb_person_default_on_file_Y
32,86000,4.0,B,10800,12.42,0,0.13,7,11.362114203075018,9.287394001418471,2,"(5, 10]",0,0,0,0,0,1,0,0,0
32,86000,4.0,A,8400,6.62,0,0.1,8,11.362114203075018,9.036106025364846,1,"(5, 10]",0,0,0,0,0,1,0,0,0
35,86000,5.0,B,18000,10.915200000000002,0,0.21,6,11.362114203075018,9.798182590890704,2,"(5, 10]",0,1,0,0,0,1,0,0,0
31,80400,0.0,A,12000,7.29,0,0.15,10,11.294781892900652,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
28,86000,12.0,A,15600,5.99,0,0.18,7,11.362114203075018,9.65509029374725,1,"(5, 10]",0,0,0,0,0,0,1,0,0
33,86000,5.0,D,15000,16.49,0,0.17,9,11.362114203075018,9.61587214452889,4,"(5, 10]",0,0,0,0,0,0,0,1,1
27,86000,6.0,B,4500,10.37,0,0.05,6,11.362114203075018,8.412054873292933,2,"(5, 10]",0,0,0,0,1,0,0,0,0
29,86000,9.0,A,8400,6.832699999999996,0,0.1,10,11.362114203075018,9.036106025364846,1,"(5, 10]",0,0,0,0,0,0,0,0,0
27,81193,2.0,B,12000,10.71,0,0.15,6,11.304596631794032,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,0,0,0
35,86000,17.0,A,20000,6.54,0,0.23,10,11.362114203075018,9.90353755128617,1,"(5, 10]",0,0,0,0,0,1,0,0,0
28,86000,6.0,C,2650,13.23,0,0.03,5,11.362114203075018,7.8826922062890254,3,"(0, 5]",0,0,0,0,0,0,1,0,1
28,86000,12.0,B,15000,10.62,0,0.17,10,11.362114203075018,9.61587214452889,2,"(5, 10]",0,0,0,1,0,0,0,0,0
31,83000,2.0,B,12000,12.42,0,0.14,7,11.326607934898927,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,1,0,0
30,86000,7.0,B,10000,10.888800000000009,0,0.12,10,11.362114203075018,9.210440366976515,2,"(5, 10]",0,0,0,0,0,0,0,0,0
27,74000,3.0,B,25000,11.46,1,0.34,5,11.211833885608511,10.12667110305036,2,"(0, 5]",0,0,0,0,0,0,1,0,0
28,84000,1.0,B,12000,11.71,0,0.14,8,11.338583982516496,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,1,0,0
31,86004,8.0,B,2000,10.74,0,0.02,6,11.362160713080492,7.601402334583733,2,"(5, 10]",0,1,0,0,0,0,0,1,0
28,86004,12.0,B,3000,9.99,0,0.03,5,11.362160713080492,8.006700845440367,2,"(0, 5]",0,0,0,0,0,0,0,1,0
32,86004,16.0,A,8000,5.79,0,0.09,5,11.362160713080492,8.987321812850125,1,"(0, 5]",0,0,0,0,0,0,0,0,0
27,86004,8.0,D,16000,14.42,0,0.19,6,11.362160713080492,9.680406499268877,4,"(5, 10]",0,0,0,0,1,0,0,0,0
29,86028,4.0,E_or_lower,25000,16.82,0,0.29,9,11.362439727695692,10.12667110305036,6,"(5, 10]",0,0,0,0,1,0,0,0,0
34,86100,5.0,A,18000,6.99,0,0.21,5,11.363276304750231,9.798182590890704,1,"(0, 5]",0,0,0,0,0,0,0,1,0
28,86304,12.0,A,6000,5.79,0,0.07,10,11.36564281282079,8.699681400989514,1,"(5, 10]",0,0,0,0,0,0,0,0,0
27,86399,7.0,A,2250,7.0638,0,0.03,6,11.366742954792146,7.719129840906732,1,"(5, 10]",0,0,0,0,0,0,1,0,0
32,86400,16.0,A,8000,6.03,0,0.09,10,11.366754528799245,8.987321812850125,1,"(5, 10]",0,0,0,0,0,1,0,0,0
28,86400,4.0,A,5000,7.9,0,0.06,8,11.366754528799245,8.517393171418904,1,"(5, 10]",0,0,0,0,0,0,0,0,0
27,84000,7.0,C,12000,13.16,0,0.14,5,11.338583982516496,9.39274525863144,3,"(0, 5]",0,0,1,0,0,0,0,1,1
30,84300,4.0,B,12000,8.88,0,0.14,7,11.342149006315791,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,1,0,0
29,86400,12.0,C,8000,12.99,0,0.09,8,11.366754528799245,8.987321812850125,3,"(5, 10]",0,0,0,0,0,0,1,0,0
27,85000,2.0,B,12000,9.91,0,0.14,7,11.350418300109132,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,1,0,0
28,86400,0.0,D,16000,14.09,0,0.19,6,11.366754528799245,9.680406499268877,4,"(5, 10]",0,0,0,1,0,0,0,0,1
28,86400,0.0,A,5000,5.79,0,0.06,5,11.366754528799245,8.517393171418904,1,"(0, 5]",0,0,0,1,0,0,0,0,0
27,74400,11.0,D,10000,16.0,1,0.13,6,11.217224661591072,9.210440366976515,4,"(5, 10]",0,0,0,0,0,0,0,0,1
31,85000,5.0,C,12000,15.27,0,0.14,8,11.350418300109132,9.39274525863144,3,"(5, 10]",0,0,1,0,0,0,1,0,0
31,86500,0.0,C,25000,13.57,0,0.29,9,11.367911253546788,10.12667110305036,3,"(5, 10]",0,1,0,0,0,0,0,1,0
27,86625,3.0,A,14825,7.381199999999999,0,0.17,9,11.369355280437118,9.604137675216665,1,"(5, 10]",0,0,0,0,1,0,0,0,0
27,74700,7.0,B,5000,11.49,1,0.07,6,11.221248757912162,8.517393171418904,2,"(5, 10]",0,0,0,0,1,0,0,0,0
30,86706,6.0,A,8500,6.62,0,0.1,10,11.370289897687108,9.04793908261736,1,"(5, 10]",0,0,0,0,0,1,0,0,0
32,86800,6.0,A,2800,7.88,0,0.03,9,11.371373421319406,7.937731775260109,1,"(5, 10]",0,0,0,0,1,0,0,0,0
30,85000,2.0,C,12000,12.7508,0,0.14,6,11.350418300109132,9.39274525863144,3,"(5, 10]",0,0,1,0,1,0,0,0,0
27,86875,5.0,B,8000,10.59,0,0.09,10,11.372237093592211,8.987321812850125,2,"(5, 10]",0,0,0,0,0,0,0,1,0
27,75000,11.0,B,12000,9.91,1,0.16,10,11.225256725762891,9.39274525863144,2,"(5, 10]",0,0,0,1,0,0,0,0,0
28,75000,11.0,A,3000,7.9,1,0.04,8,11.225256725762891,8.006700845440367,1,"(5, 10]",0,0,0,0,0,0,1,0,0
30,73000,4.0,C,12000,14.26,1,0.16,5,11.19822841866684,9.39274525863144,3,"(0, 5]",0,0,1,0,0,0,0,1,1
29,87000,4.0,B,15000,10.99,0,0.17,5,11.373674891823535,9.61587214452889,2,"(0, 5]",0,0,0,0,1,0,0,0,0
27,86000,4.0,A,12000,7.51,0,0.14,8,11.362114203075018,9.39274525863144,1,"(5, 10]",0,0,1,1,0,0,0,0,0
32,86496,6.0,B,12000,11.71,0,0.14,9,11.367865010237608,9.39274525863144,2,"(5, 10]",0,0,1,0,1,0,0,0,0
33,87000,17.0,E_or_lower,9000,17.93,0,0.1,7,11.373674891823535,9.105090961257083,6,"(5, 10]",0,0,0,0,0,0,0,1,1
28,36000,0.0,C,2350,12.99,0,0.07,5,10.491301994830229,7.762596048540069,3,"(0, 5]",0,1,0,1,0,0,0,0,1
30,36000,14.0,C,4000,13.49,0,0.11,10,10.491301994830229,8.294299608857235,3,"(5, 10]",0,1,0,0,1,0,0,0,0
33,87000,1.0,D,5000,14.96,0,0.06,9,11.373674891823535,8.517393171418904,4,"(5, 10]",0,0,0,1,0,0,0,0,1
29,88000,6.0,C,12000,12.53,0,0.14,5,11.38510345703214,9.39274525863144,3,"(0, 5]",0,0,1,1,0,0,0,0,0
31,36000,15.0,A,5000,6.99,0,0.14,9,10.491301994830229,8.517393171418904,1,"(5, 10]",0,1,0,0,0,0,0,1,0
28,88365,9.0,D,12000,16.29,0,0.14,6,11.389242559257651,9.39274525863144,4,"(5, 10]",0,0,1,1,0,0,0,0,0
31,87000,7.0,C,15000,13.11,0,0.17,8,11.373674891823535,9.61587214452889,3,"(5, 10]",0,1,0,0,1,0,0,0,1
27,87000,11.0,C,21125,13.92,0,0.24,5,11.373674891823535,9.958259788383108,3,"(0, 5]",0,0,0,0,0,0,0,1,0
32,87000,8.0,B,24800,12.53,0,0.29,5,11.373674891823535,10.118639253920785,2,"(0, 5]",0,0,0,0,0,1,0,0,0
29,87000,6.0,A,4800,8.94,0,0.06,5,11.373674891823535,8.476579508530941,1,"(0, 5]",0,0,0,0,0,0,0,1,0
32,36000,3.0,B,5000,10.0,0,0.14,6,10.491301994830229,8.517393171418904,2,"(5, 10]",0,1,0,1,0,0,0,0,0
27,87000,2.0,A,7200,9.63,0,0.08,6,11.373674891823535,8.881975184248867,1,"(5, 10]",0,0,0,0,0,0,0,1,0
30,36000,5.0,A,4800,6.895999999999998,0,0.13,6,10.491301994830229,8.476579508530941,1,"(5, 10]",0,1,0,0,0,0,0,1,0
29,89000,3.0,A,12000,7.29,0,0.13,5,11.39640288460621,9.39274525863144,1,"(0, 5]",0,0,1,0,0,0,1,0,0
32,89000,0.0,A,12000,8.94,0,0.13,6,11.39640288460621,9.39274525863144,1,"(5, 10]",0,0,1,0,0,1,0,0,0
28,90000,12.0,C,12000,14.65,0,0.13,7,11.407576060361786,9.39274525863144,3,"(5, 10]",0,0,1,0,0,1,0,0,0
30,75000,9.0,C,14000,13.79,1,0.19,8,11.225256725762891,9.546884034617923,3,"(5, 10]",0,0,0,0,1,0,0,0,0
33,90000,0.0,A,12000,6.03,0,0.13,6,11.407576060361786,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
33,87120,10.0,A,2850,7.51,0,0.03,7,11.375053235961534,7.955425088912672,1,"(5, 10]",0,0,0,0,0,0,1,0,0
29,87204,7.0,A,10000,9.32,0,0.11,8,11.37601694770277,9.210440366976515,1,"(5, 10]",0,0,0,0,0,1,0,0,0
34,87360,11.0,B,12000,11.11,0,0.14,5,11.377804237799664,9.39274525863144,2,"(0, 5]",0,0,0,0,0,0,1,0,0
27,87360,4.0,B,7000,10.36,0,0.08,6,11.377804237799664,8.853808274977197,2,"(5, 10]",0,0,0,0,1,0,0,0,0
29,90000,4.0,B,12000,10.74,0,0.13,10,11.407576060361786,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,0,1,0
31,87504,14.0,A,12650,8.9,0,0.14,10,11.379451213570258,9.44549154241467,1,"(5, 10]",0,0,0,0,0,1,0,0,0
28,87504,2.0,D,12000,15.21,0,0.14,10,11.379451213570258,9.39274525863144,4,"(5, 10]",0,0,0,0,0,0,1,0,1
30,87580,15.0,A,4700,6.5745999999999984,0,0.05,7,11.380319358422197,8.45553053102413,1,"(5, 10]",0,1,0,0,0,1,0,0,0
28,87600,12.0,C,12000,12.99,0,0.14,6,11.38054769238444,9.39274525863144,3,"(5, 10]",0,1,0,0,0,0,0,1,0
34,87600,15.0,A,15000,8.49,0,0.17,6,11.38054769238444,9.61587214452889,1,"(5, 10]",0,0,0,1,0,0,0,0,0
29,87600,4.0,B,12000,11.49,0,0.14,8,11.38054769238444,9.39274525863144,2,"(5, 10]",0,0,0,0,0,0,1,0,0
35,90000,0.0,B,12000,10.99,0,0.13,6,11.407576060361786,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,0,0,0
32,90000,2.0,B,12000,10.62,0,0.13,5,11.407576060361786,9.39274525863144,2,"(0, 5]",0,0,1,0,0,1,0,0,0
33,87895,4.0,A,2800,7.14,0,0.03,9,11.383909576380717,7.937731775260109,1,"(5, 10]",0,0,0,0,0,0,0,0,0
28,87950,12.0,B,24000,10.75,0,0.27,7,11.384535120197713,10.085850775128716,2,"(5, 10]",0,0,0,0,0,0,1,0,0
27,87988,5.0,C,20000,12.84,0,0.23,10,11.384967085647192,9.90353755128617,3,"(5, 10]",0,0,0,0,0,0,0,0,1
31,88000,11.0,D,14000,17.58,0,0.16,7,11.38510345703214,9.546884034617923,4,"(5, 10]",0,0,0,0,0,0,0,1,0
31,76000,9.0,C,12000,15.96,1,0.16,5,11.23850177707664,9.39274525863144,3,"(0, 5]",0,0,0,1,0,0,0,0,0
27,88000,4.0,B,14000,12.42,0,0.16,10,11.38510345703214,9.546884034617923,2,"(5, 10]",0,0,0,0,0,0,0,1,0
35,88000,17.0,B,9800,12.69,0,0.11,10,11.38510345703214,9.19023970026918,2,"(5, 10]",0,0,0,0,0,1,0,0,0
30,90000,3.0,C,12000,12.29,0,0.13,5,11.407576060361786,9.39274525863144,3,"(0, 5]",0,0,1,0,0,1,0,0,0
29,90444,13.0,A,12000,7.14,0,0.13,8,11.412497210135736,9.39274525863144,1,"(5, 10]",0,0,1,0,0,1,0,0,0
34,91200,5.0,A,12000,6.92,0,0.13,7,11.420821140914589,9.39274525863144,1,"(5, 10]",0,0,1,0,0,1,0,0,0
27,88000,8.0,B,14400,11.71,0,0.16,6,11.38510345703214,9.575052927597383,2,"(5, 10]",0,0,0,0,0,0,1,0,0
30,64600,8.0,D,8000,15.99,1,0.11,6,11.075985169527042,8.987321812850125,4,"(5, 10]",0,0,0,0,0,1,0,0,1
27,93000,11.0,A,12000,8.9,0,0.13,8,11.440365524765756,9.39274525863144,1,"(5, 10]",0,0,1,0,1,0,0,0,0
35,93000,0.0,B,12000,9.99,0,0.13,5,11.440365524765756,9.39274525863144,2,"(0, 5]",0,0,1,1,0,0,0,0,0
31,94140,5.0,D,12000,14.91,0,0.13,8,11.452548937375877,9.39274525863144,4,"(5, 10]",0,0,1,0,0,0,0,1,1
29,76000,4.0,E_or_lower,20000,17.597,1,0.26,8,11.23850177707664,9.90353755128617,6,"(5, 10]",0,0,0,0,1,0,0,0,1
29,88000,3.0,C,15000,13.85,0,0.17,6,11.38510345703214,9.61587214452889,3,"(5, 10]",0,0,0,0,0,0,0,0,1
27,88000,11.0,C,3500,13.57,0,0.04,8,11.38510345703214,8.160803920954665,3,"(5, 10]",0,1,0,0,1,0,0,0,1
28,76000,12.0,A,5000,8.94,1,0.07,5,11.23850177707664,8.517393171418904,1,"(0, 5]",0,0,0,0,1,0,0,0,0
31,95004,1.0,B,12000,10.75,0,0.13,5,11.461684800776633,9.39274525863144,2,"(0, 5]",0,0,1,0,0,0,0,0,0
27,95500,1.0,B,12000,11.11,0,0.13,6,11.466891997618188,9.39274525863144,2,"(5, 10]",0,0,1,1,0,0,0,0,0
31,76000,5.0,C,5000,12.41,1,0.07,9,11.23850177707664,8.517393171418904,3,"(5, 10]",0,0,0,0,0,0,1,0,1
31,88000,10.0,B,7000,9.2,0,0.08,10,11.38510345703214,8.853808274977197,2,"(5, 10]",0,0,0,0,0,0,0,0,0
30,96000,11.0,C,12000,13.23,0,0.13,10,11.472113887062386,9.39274525863144,3,"(5, 10]",0,0,1,1,0,0,0,0,0
29,88055,6.0,B,21600,12.42,0,0.25,8,11.385728254703228,9.980494888896912,2,"(5, 10]",0,0,0,0,0,0,0,0,0
31,99000,15.0,C,12000,14.26,0,0.12,10,11.502885230075814,9.39274525863144,3,"(5, 10]",0,0,1,0,0,0,0,0,1
28,99996,6.0,C,12000,13.61,0,0.12,9,11.51289546452022,9.39274525863144,3,"(5, 10]",0,0,1,0,0,0,0,1,1
32,88500,5.0,C,2700,14.27,0,0.03,10,11.390769130367213,7.901377353792616,3,"(5, 10]",0,0,0,0,0,1,0,0,0
31,88560,16.0,A,9000,7.29,0,0.1,8,11.391446859098352,9.105090961257083,1,"(5, 10]",0,0,0,1,0,0,0,0,0
35,100000,3.0,A,12000,7.88,0,0.12,6,11.51293546492023,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,1,0,0
30,88800,14.0,A,7000,6.62,0,0.08,6,11.394153190178114,8.853808274977197,1,"(5, 10]",0,0,0,1,0,0,0,0,0
31,89000,15.0,B,14000,10.65,0,0.16,10,11.39640288460621,9.546884034617923,2,"(5, 10]",0,0,0,1,0,0,0,0,0
30,89000,14.0,A,4000,6.03,0,0.04,6,11.39640288460621,8.294299608857235,1,"(5, 10]",0,0,0,0,0,0,0,1,0
27,89000,2.0,B,10000,10.65,0,0.11,7,11.39640288460621,9.210440366976515,2,"(5, 10]",0,0,0,0,0,0,0,0,0
30,100000,13.0,A,12000,7.88,0,0.12,9,11.51293546492023,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
30,89000,3.0,B,10800,11.99,0,0.12,8,11.39640288460621,9.287394001418471,2,"(5, 10]",0,0,0,0,0,0,1,0,0
28,65450,5.0,D,15000,16.89,1,0.19,9,11.089057050060134,9.61587214452889,4,"(5, 10]",0,0,0,0,0,1,0,0,0
30,76500,11.0,D,12000,17.27,1,0.13,10,11.245059091624617,9.39274525863144,4,"(5, 10]",0,0,1,0,0,1,0,0,0
27,89000,10.0,A,3000,6.76,0,0.03,6,11.39640288460621,8.006700845440367,1,"(5, 10]",0,1,0,0,0,0,0,1,0
32,77000,14.0,B,23000,11.49,1,0.3,6,11.251573687764475,10.043292972227004,2,"(5, 10]",0,0,0,0,0,0,0,0,0
34,89000,17.0,B,10000,10.99,0,0.11,7,11.39640288460621,9.210440366976515,2,"(5, 10]",0,0,0,0,0,0,0,0,0
34,77000,17.0,B,15000,11.14,1,0.19,6,11.251573687764475,9.61587214452889,2,"(5, 10]",0,0,0,1,0,0,0,0,0
27,77000,0.0,E_or_lower,15000,17.74,1,0.19,6,11.251573687764475,9.61587214452889,6,"(5, 10]",0,0,0,1,0,0,0,0,1
27,89000,11.0,D,2800,14.96,0,0.03,10,11.39640288460621,7.937731775260109,4,"(5, 10]",0,0,0,1,0,0,0,0,1
33,110000,3.0,B,12000,10.65,0,0.11,5,11.60824473564232,9.39274525863144,2,"(0, 5]",0,0,1,0,1,0,0,0,0
31,89000,8.0,D,12250,15.05,0,0.14,8,11.39640288460621,9.41336284529417,4,"(5, 10]",0,0,0,0,0,0,1,0,0
27,89004,4.0,A,10000,7.51,0,0.11,9,11.396447826911531,9.210440366976515,1,"(5, 10]",0,0,0,0,0,0,1,0,0
30,110000,8.0,B,12000,12.18,0,0.11,7,11.60824473564232,9.39274525863144,2,"(5, 10]",0,0,1,0,1,0,0,0,0
29,89004,2.0,D,4800,14.11,0,0.05,8,11.396447826911531,8.476579508530941,4,"(5, 10]",0,0,0,1,0,0,0,0,1
30,111996,1.0,A,12000,7.49,0,0.11,6,11.626227364204205,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
32,36000,0.0,C,4900,13.22,0,0.14,10,10.491301994830229,8.497194544909547,3,"(5, 10]",0,1,0,0,0,1,0,0,0
32,77400,0.0,E_or_lower,10000,18.43,1,0.13,6,11.256754979390998,9.210440366976515,6,"(5, 10]",0,0,0,0,0,0,0,0,0
29,89520,13.0,C,8000,13.23,0,0.09,10,11.40222851361153,8.987321812850125,3,"(5, 10]",0,1,0,0,0,1,0,0,0
28,89602,4.0,A,4800,5.42,0,0.05,8,11.403144080545363,8.476579508530941,1,"(5, 10]",0,0,0,0,0,0,0,1,0
32,120000,11.0,A,12000,7.51,0,0.1,9,11.695255355062796,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
29,89849,13.0,C,6000,13.98,0,0.07,5,11.405896892211706,8.699681400989514,3,"(0, 5]",0,0,0,1,0,0,0,0,1
30,89900,5.0,C,20000,13.432600000000003,0,0.22,9,11.40646434386837,9.90353755128617,3,"(5, 10]",0,0,0,0,0,0,0,1,1
35,120000,4.0,B,12000,10.99,0,0.1,7,11.695255355062796,9.39274525863144,2,"(5, 10]",0,0,1,0,1,0,0,0,0
34,120000,4.0,B,12000,11.49,0,0.1,6,11.695255355062796,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,1,0,0
29,108000,1.0,D,12000,15.468600000000002,1,0.11,9,11.58989576532275,9.39274525863144,4,"(5, 10]",0,0,1,1,0,0,0,0,0
27,120000,4.0,A,12000,7.554499999999998,0,0.1,5,11.695255355062796,9.39274525863144,1,"(0, 5]",0,0,1,0,0,0,0,0,0
29,90000,14.0,B,10000,10.65,0,0.11,6,11.407576060361786,9.210440366976515,2,"(5, 10]",0,0,0,1,0,0,0,0,0
33,123000,5.0,B,12000,11.83,0,0.1,7,11.719947764402807,9.39274525863144,2,"(5, 10]",0,0,1,0,0,1,0,0,0
32,113000,5.0,D,12000,16.29,1,0.11,5,11.635151947212842,9.39274525863144,4,"(0, 5]",0,0,1,0,1,0,0,0,0
33,96053,3.0,E_or_lower,12000,15.68,1,0.11,6,11.472665812306149,9.39274525863144,6,"(5, 10]",0,0,1,0,0,1,0,0,0
27,90000,4.0,B,20000,12.42,0,0.22,10,11.407576060361786,9.90353755128617,2,"(5, 10]",0,0,0,0,1,0,0,0,0
28,90000,13.0,A,1800,7.51,0,0.02,5,11.407576060361786,7.496097345175956,1,"(0, 5]",0,0,0,0,1,0,0,0,0
32,117000,0.0,E_or_lower,12000,17.93,1,0.1,10,11.669937760751914,9.39274525863144,6,"(5, 10]",0,0,1,0,0,0,1,0,1
31,90000,11.0,B,6000,11.71,0,0.07,8,11.407576060361786,8.699681400989514,2,"(5, 10]",0,0,0,0,0,0,0,0,0
30,117005,1.0,E_or_lower,12000,18.79,1,0.1,8,11.669980494516295,9.39274525863144,6,"(5, 10]",0,0,1,0,0,0,0,1,1
29,90000,8.0,A,14000,7.9,0,0.16,9,11.407576060361786,9.546884034617923,1,"(5, 10]",0,0,0,0,0,0,0,0,0
31,130000,6.0,D,12000,16.49,0,0.09,10,11.775297421715829,9.39274525863144,4,"(5, 10]",0,0,1,0,0,0,0,1,0
31,90000,9.0,A,15000,7.9,0,0.17,9,11.407576060361786,9.61587214452889,1,"(5, 10]",0,0,0,0,0,0,0,0,0
27,130000,11.0,C,12000,15.23,0,0.09,10,11.775297421715829,9.39274525863144,3,"(5, 10]",0,0,1,1,0,0,0,0,1
31,100300,1.0,D,12000,14.91,1,0.1,7,11.515930943990057,9.39274525863144,4,"(5, 10]",0,0,1,0,0,1,0,0,1
35,130000,17.0,B,12000,10.75,0,0.09,6,11.775297421715829,9.39274525863144,2,"(5, 10]",0,0,1,1,0,0,0,0,0
27,90000,6.0,A,24400,8.9,0,0.27,10,11.407576060361786,10.102379394048045,1,"(5, 10]",0,0,0,0,0,1,0,0,0
28,140000,3.0,B,12000,9.91,0,0.09,10,11.849404844423074,9.39274525863144,2,"(5, 10]",0,0,1,0,0,0,0,0,0
30,90000,2.0,B,7000,11.71,0,0.08,10,11.407576060361786,8.853808274977197,2,"(5, 10]",0,0,0,0,1,0,0,0,0
28,140000,9.0,A,12000,7.88,0,0.09,7,11.849404844423074,9.39274525863144,1,"(5, 10]",0,0,1,0,1,0,0,0,0
27,90000,1.0,A,7500,7.51,0,0.08,6,11.407576060361786,8.922791623969637,1,"(5, 10]",0,1,0,0,0,0,0,1,0
33,90000,5.0,A,11400,6.62,0,0.13,8,11.407576060361786,9.34145634983372,1,"(5, 10]",0,0,0,0,0,0,1,0,0
27,78000,2.0,D,29800,17.27,1,0.45,5,11.264476926102368,10.30229722897745,4,"(0, 5]",0,0,0,0,1,0,0,0,1
34,150000,5.0,B,12000,10.59,0,0.08,9,11.918397239722838,9.39274525863144,2,"(5, 10]",0,0,1,0,1,0,0,0,0
30,150000,14.0,A,12000,7.29,0,0.08,7,11.918397239722838,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,0,0
31,150000,0.0,B,12000,10.74,0,0.08,9,11.918397239722838,9.39274525863144,2,"(5, 10]",0,0,1,0,1,0,0,0,0
28,150086,5.0,A,12000,6.54,0,0.08,9,11.9189704049434,9.39274525863144,1,"(5, 10]",0,0,1,0,0,1,0,0,0
29,90000,13.0,A,6000,6.03,0,0.07,5,11.407576060361786,8.699681400989514,1,"(0, 5]",0,0,0,0,0,0,0,0,0
32,90000,6.0,A,15600,7.9,0,0.17,9,11.407576060361786,9.65509029374725,1,"(5, 10]",0,0,0,0,0,0,1,0,0
28,170000,1.0,A,12000,5.79,0,0.07,6,12.04355959836804,9.39274525863144,1,"(5, 10]",0,0,1,0,1,0,0,0,0
34,187000,3.0,A,12000,7.9,0,0.06,10,12.138869243416009,9.39274525863144,1,"(5, 10]",0,0,1,0,0,0,0,1,0
27,223000,4.0,D,12000,14.96,1,0.05,6,12.314931534737134,9.39274525863144,4,"(5, 10]",0,0,1,1,0,0,0,0,0
32,225000,14.0,D,12000,15.33,1,0.02,9,12.323860125621126,9.39274525863144,4,"(5, 10]",0,0,1,0,0,1,0,0,1
32,90000,16.0,C,21400,15.23,0,0.24,5,11.407576060361786,9.97119292889014,3,"(0, 5]",0,0,0,1,0,0,0,0,1
27,170000,3.0,B,12075,12.42,0,0.07,9,12.04355959836804,9.39897529082673,2,"(5, 10]",0,0,1,0,0,0,0,0,0
27,54000,2.0,B,12100,9.45,0,0.22,6,10.896757843893464,9.401043372798052,2,"(5, 10]",0,0,1,0,0,1,0,0,0
31,90000,6.0,B,18000,11.348099999999999,0,0.2,8,11.407576060361786,9.798182590890704,2,"(5, 10]",0,0,0,0,0,1,0,0,0
29,90000,13.0,B,21000,11.99,0,0.23,10,11.407576060361786,9.952325334619427,2,"(5, 10]",0,0,0,0,0,0,0,0,0
27,90000,12.0,A,20000,7.066199999999998,0,0.22,6,11.407576060361786,9.90353755128617,1,"(5, 10]",0,0,0,1,0,0,0,0,0
28,90000,12.0,C,5000,14.79,0,0.06,8,11.407576060361786,8.517393171418904,3,"(5, 10]",0,0,0,0,1,0,0,0,1
33,36000,5.0,B,12200,9.99,1,0.34,6,10.491301994830229,9.409273194575334,2,"(5, 10]",0,0,1,1,0,0,0,0,0
27,90000,11.0,D,21000,15.62,0,0.23,9,11.407576060361786,9.952325334619427,4,"(5, 10]",0,0,0,0,0,0,0,1,0
30,90000,14.0,A,18000,8.49,0,0.2,9,11.407576060361786,9.798182590890704,1,"(5, 10]",0,0,0,0,0,1,0,0,0
31,90000,5.0,A,17000,7.516899999999995,0,0.19,10,11.407576060361786,9.741027444837728,1,"(5, 10]",0,0,0,0,0,0,0,1,0
27,27996,0.0,B,12250,11.26,1,0.44,7,10.239852640559992,9.41336284529417,2,"(5, 10]",0,0,1,0,0,0,1,0,0
30,90000,4.0,C,8000,13.314200000000001,0,0.09,9,11.407576060361786,8.987321812850125,3,"(5, 10]",0,0,0,0,0,0,0,1,1
28,28800,1.0,B,12250,10.59,1,0.43,9,10.268165387743457,9.41336284529417,2,"(5, 10]",0,0,1,0,0,0,0,1,0
29,90000,3.0,A,15000,6.99,0,0.17,8,11.407576060361786,9.61587214452889,1,"(5, 10]",0,0,0,1,0,0,0,0,0
35,90000,8.0,B,4800,9.99,0,0.05,5,11.407576060361786,8.476579508530941,2,"(0, 5]",0,0,0,1,0,0,0,0,0
30,31500,0.0,C,12250,13.85,1,0.39,5,10.357774570341576,9.41336284529417,3,"(0, 5]",0,0,1,0,0,1,0,0,0
27,35196,4.0,C,12250,13.23,1,0.35,7,10.468716130681411,9.41336284529417,3,"(5, 10]",0,0,1,0,0,1,0,0,0
30,90000,14.0,A,4500,5.99,0,0.05,6,11.407576060361786,8.412054873292933,1,"(5, 10]",0,0,0,0,0,0,0,0,0
34,90000,15.0,A,15000,6.99,0,0.17,6,11.407576060361786,9.61587214452889,1,"(5, 10]",0,0,0,0,0,0,0,1,0
34,90000,3.0,C,7500,15.23,0,0.08,8,11.407576060361786,8.922791623969637,3,"(5, 10]",0,0,0,0,0,1,0,0,1
28,42000,9.0,D,12250,14.59,1,0.29,10,10.645448706505872,9.41336284529417,4,"(5, 10]",0,0,1,0,0,1,0,0,0
34,90000,4.0,A,9900,5.99,0,0.11,5,11.407576060361786,9.200391041122517,1,"(0, 5]",0,0,0,0,0,0,0,0,0
