person_age,person_income,person_home_ownership,person_employment_length,loan_purpose,loan_grade,loan_amount,loan_interest_rate,loan_status,loan_to_income_ratio,cb_person_default_on_file,cb_credit_history_length,person_income_log,loan_amount_log
31,75000,mortgage,0.0,education,D,20000,14.74,False,0.27,N,10,11.225256725762893,9.90353755128617
31,80000,rent,6.0,personal,A,10000,,False,0.13,N,9,11.289794413577894,9.210440366976517
27,75000,own,11.0,home-improvement,C,6000,13.47,False,0.08,N,7,11.225256725762893,8.699681400989514
27,75000,mortgage,0.0,education,A,4200,9.32,False,0.06,N,8,11.225256725762893,8.343077871169383
27,75000,mortgage,2.0,venture,B,8000,10.95,False,0.11,N,7,11.225256725762893,8.987321812850125
33,75000,mortgage,3.0,home-improvement,B,15000,12.21,False,0.2,N,10,11.225256725762893,9.61587214452889
34,75000,mortgage,7.0,debt-consolidation,A,6500,9.38,False,0.09,N,7,11.225256725762893,8.77971129020447
31,80000,rent,3.0,venture,A,10000,7.66,False,0.13,N,7,11.289794413577894,9.210440366976517
27,75000,mortgage,1.0,home-improvement,B,3900,10.51,False,0.05,N,8,11.225256725762893,8.268988209506656
27,58650,mortgage,5.0,medical,E_or_lower,7500,15.07,True,0.11,Y,9,10.979359904234647,8.922791623969637
28,75000,mortgage,12.0,venture,C,15250,11.34,False,0.2,N,5,11.225256725762893,9.632400353656184
33,75000,own,17.0,personal,A,6000,7.68,False,0.08,N,7,11.225256725762893,8.699681400989514
29,75000,mortgage,0.0,personal,B,3000,9.45,False,0.04,N,10,11.225256725762893,8.006700845440367
30,69000,mortgage,0.0,debt-consolidation,B,14000,10.14,True,0.2,N,10,11.141876276228,9.546884034617925
31,80000,rent,0.0,home-improvement,A,10000,8.59,False,0.13,N,6,11.289794413577894,9.210440366976517
27,75000,mortgage,11.0,education,E_or_lower,21000,15.2,False,0.28,N,8,11.225256725762893,9.952325334619427
27,75000,own,0.0,home-improvement,A,7500,8.38,False,0.1,N,6,11.225256725762893,8.922791623969637
29,69000,mortgage,2.0,home-improvement,D,25000,12.8,True,0.36,Y,5,11.141876276228,10.12667110305036
27,80004,rent,11.0,personal,D,10000,15.2,False,0.12,N,7,11.289844411702974,9.210440366976517
35,75000,mortgage,5.0,personal,B,5000,8.7,False,0.07,N,9,11.225256725762893,8.517393171418904
35,80004,rent,5.0,education,A,10000,7.51,False,0.12,N,10,11.289844411702974,9.210440366976517
30,81004,rent,3.0,venture,A,10000,6.91,False,0.12,N,9,11.30226616014452,9.210440366976517
27,75288,mortgage,12.0,medical,B,18050,10.0,False,0.24,N,10,11.229089320779604,9.800956363888462
32,75333,mortgage,1.0,education,B,15000,11.58,False,0.2,N,5,11.229686839104678,9.61587214452889
27,75400,mortgage,3.0,medical,A,6000,7.74,False,0.08,N,9,11.230575816507569,8.699681400989514
27,75500,mortgage,8.0,education,A,9000,7.9,False,0.12,N,5,11.231901180182515,9.105090961257085
28,75500,mortgage,12.0,education,D,3500,14.91,False,0.05,N,9,11.231901180182515,8.160803920954665
35,75573,mortgage,9.0,home-improvement,B,22000,9.88,False,0.29,N,8,11.232867587671265,9.99884318585288
29,83000,rent,13.0,education,B,10000,11.99,False,0.12,N,6,11.326607934898927,9.210440366976517
27,75600,mortgage,4.0,personal,C,25000,13.61,False,0.33,N,6,11.233224789593368,10.12667110305036
28,83004,rent,3.0,debt-consolidation,B,10000,11.86,False,0.12,N,10,11.326656125928176,9.210440366976517
28,65984,rent,12.0,medical,D,10000,15.33,True,0.13,N,5,11.09718272245093,9.210440366976517
27,75670,mortgage,0.0,medical,A,10000,8.94,False,0.13,N,10,11.234150274878106,9.210440366976517
30,75689,mortgage,13.0,home-improvement,C,10000,13.48,False,0.13,N,8,11.234401330303212,9.210440366976517
33,75693,mortgage,5.0,education,B,22000,10.25,False,0.29,N,10,11.234454176046501,9.99884318585288
27,77976,rent,2.0,venture,C,10000,13.85,True,0.13,Y,5,11.264169190393622,9.210440366976517
29,59354,mortgage,5.0,medical,D,9600,13.67,True,0.14,Y,10,10.991291642487635,9.169622538697624
27,75852,mortgage,0.0,debt-consolidation,A,4000,9.32,False,0.05,N,9,11.236552535741398,8.294299608857235
33,78000,rent,7.0,home-improvement,C,10000,13.06,True,0.13,Y,9,11.264476926102367,9.210440366976517
30,59497,mortgage,4.0,medical,D,17000,16.89,True,0.24,N,8,10.993697977523398,9.741027444837728
29,75996,own,3.0,venture,B,8000,10.74,False,0.11,N,10,11.238449144805152,8.987321812850125
32,84456,rent,5.0,debt-consolidation,B,10000,9.88,False,0.12,N,10,11.343997808084419,9.210440366976517
33,84996,rent,17.0,education,A,10000,8.0,False,0.12,N,10,11.350371240731954,9.210440366976517
27,84996,rent,12.0,personal,B,10000,10.51,False,0.12,N,7,11.350371240731954,9.210440366976517
29,76000,own,13.0,medical,D,28000,16.77,False,0.37,N,10,11.23850177707664,10.239995502805316
33,85000,rent,0.0,personal,B,10000,,False,0.12,N,5,11.350418300109132,9.210440366976517
30,85000,rent,4.0,home-improvement,A,10000,6.62,False,0.12,N,9,11.350418300109132,9.210440366976517
27,76000,mortgage,7.0,education,B,6400,10.65,False,0.08,N,7,11.23850177707664,8.764209507142004
28,70000,mortgage,12.0,debt-consolidation,A,9000,5.42,True,0.13,N,7,11.156264806643742,9.105090961257085
34,85000,rent,3.0,home-improvement,C,10000,12.87,False,0.12,N,7,11.350418300109132,9.210440366976517
30,85000,rent,0.0,debt-consolidation,C,10000,13.16,False,0.12,Y,10,11.350418300109132,9.210440366976517
27,76000,mortgage,11.0,debt-consolidation,A,12000,,False,0.16,N,6,11.23850177707664,9.392745258631441
35,76000,mortgage,6.0,personal,A,10000,5.42,False,0.13,N,10,11.23850177707664,9.210440366976517
30,76000,mortgage,5.0,home-improvement,A,6250,7.88,False,0.08,N,10,11.23850177707664,8.740496729931813
27,85248,rent,0.0,medical,B,10000,9.99,False,0.12,N,9,11.353331664871686,9.210440366976517
27,76000,mortgage,2.0,debt-consolidation,B,10000,10.99,False,0.13,N,9,11.23850177707664,9.210440366976517
29,88000,rent,7.0,home-improvement,A,10000,7.51,False,0.11,N,5,11.385103457032141,9.210440366976517
27,88000,rent,4.0,venture,A,10000,7.51,False,0.11,N,7,11.385103457032141,9.210440366976517
31,89000,rent,1.0,venture,B,10000,10.99,False,0.11,N,9,11.39640288460621,9.210440366976517
27,89904,rent,1.0,education,B,10000,10.0,False,0.11,N,5,11.406508836265738,9.210440366976517
34,70000,mortgage,7.0,debt-consolidation,B,17000,11.14,True,0.24,N,8,11.156264806643742,9.741027444837728
31,78000,rent,15.0,education,C,10000,14.27,True,0.13,N,10,11.264476926102367,9.210440366976517
27,90000,rent,7.0,venture,C,10000,14.27,False,0.11,Y,8,11.407576060361786,9.210440366976517
30,76080,mortgage,8.0,home-improvement,B,12000,11.14,False,0.16,N,5,11.239553841191775,9.392745258631441
29,76176,mortgage,12.0,medical,A,4800,6.99,False,0.06,N,7,11.24081485884236,8.476579508530941
30,76200,mortgage,3.0,home-improvement,A,3200,8.49,False,0.04,N,7,11.241129864948206,8.071218539969863
29,76200,mortgage,13.0,education,A,20000,6.91,False,0.26,N,7,11.241129864948206,9.90353755128617
33,76248,mortgage,17.0,medical,A,10400,7.66,False,0.14,N,5,11.24175957962956,9.249657234353133
27,90000,rent,4.0,home-improvement,A,10000,7.49,False,0.11,N,10,11.407576060361786,9.210440366976517
30,90000,rent,14.0,personal,D,10000,15.62,False,0.11,Y,6,11.407576060361786,9.210440366976517
30,76404,mortgage,14.0,medical,A,12000,6.54,False,0.16,N,5,11.243803418039358,9.392745258631441
27,90000,rent,3.0,debt-consolidation,A,10000,7.66,False,0.11,N,7,11.407576060361786,9.210440366976517
28,76500,mortgage,12.0,medical,B,10000,12.42,False,0.13,N,7,11.245059091624615,9.210440366976517
29,76500,mortgage,13.0,education,A,13475,8.94,False,0.18,N,9,11.245059091624615,9.508665604526444
32,90000,rent,2.0,debt-consolidation,B,10000,11.12,False,0.11,N,8,11.407576060361786,9.210440366976517
29,76596,mortgage,14.0,home-improvement,C,17600,13.16,False,0.23,N,7,11.246313190470872,9.77571099759397
30,90000,rent,4.0,education,E_or_lower,10000,14.18,False,0.11,Y,10,11.407576060361786,9.210440366976517
27,76788,mortgage,0.0,debt-consolidation,B,17000,12.42,False,0.22,N,10,11.24881667971082,9.741027444837728
27,60174,mortgage,11.0,medical,B,3025,10.99,True,0.04,N,10,11.005012262651272,8.014996894348302
27,76800,mortgage,3.0,education,B,5000,11.49,False,0.07,N,7,11.248972939884327,8.517393171418904
29,76800,own,4.0,venture,B,2400,9.62,False,0.03,N,10,11.248972939884327,7.783640596221253
27,70800,mortgage,0.0,education,E_or_lower,20000,21.21,True,0.28,Y,8,11.167628403875849,9.90353755128617
28,76992,mortgage,8.0,education,B,1800,12.18,False,0.02,N,8,11.25146978761243,7.496097345175956
31,77000,mortgage,4.0,venture,C,10000,14.65,False,0.13,N,5,11.251573687764477,9.210440366976517
32,77000,mortgage,9.0,education,D,10000,16.77,False,0.13,Y,8,11.251573687764477,9.210440366976517
30,80004,rent,2.0,debt-consolidation,B,10000,12.21,True,0.12,N,6,11.289844411702974,9.210440366976517
31,77000,mortgage,15.0,home-improvement,B,6000,12.69,False,0.08,N,8,11.251573687764477,8.699681400989514
27,77000,mortgage,12.0,education,A,4900,6.03,False,0.06,N,7,11.251573687764477,8.497194544909547
28,77000,mortgage,4.0,debt-consolidation,B,2600,11.71,False,0.03,N,5,11.251573687764477,7.8636512654486515
29,93000,rent,1.0,home-improvement,B,10000,11.14,False,0.11,N,8,11.440365524765756,9.210440366976517
33,77000,mortgage,9.0,personal,A,12000,7.29,False,0.16,N,10,11.251573687764477,9.392745258631441
27,77000,mortgage,11.0,venture,B,18500,11.11,False,0.24,N,10,11.251573687764477,9.825580063659602
34,95000,rent,7.0,medical,B,10000,9.99,False,0.11,N,6,11.461642696843066,9.210440366976517
30,77000,mortgage,4.0,debt-consolidation,A,8000,7.14,False,0.1,N,7,11.251573687764477,8.987321812850125
35,60350,mortgage,15.0,medical,E_or_lower,25000,16.82,True,0.35,N,5,11.007932796396682,10.12667110305036
29,95000,rent,1.0,personal,B,10000,10.38,False,0.11,N,5,11.461642696843066,9.210440366976517
29,77000,mortgage,3.0,personal,A,5000,7.14,False,0.06,N,7,11.251573687764477,8.517393171418904
30,77000,mortgage,5.0,debt-consolidation,A,1500,6.39,False,0.02,N,7,11.251573687764477,7.313886831633462
30,77000,mortgage,2.0,personal,B,25000,12.18,False,0.32,N,10,11.251573687764477,10.12667110305036
27,71000,own,0.0,venture,E_or_lower,5000,17.39,True,0.07,N,9,11.170449240431308,8.517393171418904
27,102000,rent,2.0,home-improvement,A,10150,,False,0.1,N,6,11.532737896139919,9.225327501784431
28,77000,mortgage,5.0,personal,B,15000,12.21,False,0.19,N,5,11.251573687764477,9.61587214452889
27,146000,rent,3.0,venture,C,10175,12.99,True,0.07,N,6,11.891368749982085,9.227787285579904
35,77040,mortgage,8.0,home-improvement,A,5900,5.99,False,0.08,N,7,11.252093026657754,8.682877107057168
29,44000,rent,0.0,education,B,10200,10.2,False,0.23,N,8,10.691967639914864,9.23024103368252
27,77065,mortgage,11.0,personal,A,23700,6.17,False,0.31,N,10,11.252417476555802,10.073272520325904
27,48000,rent,5.0,medical,B,10200,10.38,False,0.21,N,10,10.778977123006351,9.23024103368252
28,54400,rent,0.0,medical,D,10200,16.89,True,0.16,N,5,10.904137815028022,9.23024103368252
29,77248,mortgage,13.0,home-improvement,C,21600,13.85,False,0.28,Y,7,11.254789249692386,9.980494888896912
28,90000,rent,1.0,personal,A,10200,8.9,False,0.11,N,8,11.407576060361786,9.23024103368252
35,77268,mortgage,11.0,education,C,7500,11.03,False,0.1,N,7,11.255048119210652,8.922791623969637
30,77270,mortgage,9.0,home-improvement,A,3000,7.74,False,0.04,N,5,11.255074002477121,8.006700845440367
29,77367,own,12.0,education,A,1000,7.37,False,0.02,N,9,11.256328537396799,6.90875477931522
31,21000,rent,15.0,medical,A,11000,8.59,True,0.5,N,6,9.952325334619427,9.305741456739435
29,71400,mortgage,14.0,personal,C,10000,14.27,True,0.14,N,8,11.17606715383184,9.210440366976517
28,77500,own,3.0,education,A,8000,8.49,False,0.1,N,7,11.258046118484,8.987321812850125
32,77500,mortgage,3.0,personal,B,13000,,False,0.17,N,10,11.258046118484,9.472781556562168
30,77500,mortgage,2.0,debt-consolidation,A,9000,7.88,False,0.12,N,7,11.258046118484,9.105090961257085
27,30000,rent,8.0,debt-consolidation,B,11000,9.91,True,0.37,N,10,10.308985993422082,9.305741456739435
28,77544,mortgage,2.0,personal,E_or_lower,15000,16.63,False,0.19,Y,5,11.258613691993553,9.61587214452889
28,71652,mortgage,11.0,personal,E_or_lower,25000,20.03,True,0.35,N,9,11.179590302582158,10.12667110305036
33,32400,rent,8.0,education,A,11000,6.99,True,0.34,N,10,10.385944565501662,9.305741456739435
31,77940,mortgage,3.0,debt-consolidation,B,16250,10.99,False,0.21,N,10,11.263707409192737,9.69590972432601
29,78000,mortgage,2.0,personal,A,18000,6.62,False,0.23,N,5,11.264476926102367,9.798182590890704
33,78000,mortgage,17.0,medical,C,3200,13.49,False,0.04,N,6,11.264476926102367,8.071218539969863
29,35000,rent,4.0,medical,A,11000,8.59,True,0.31,N,10,10.463131911491967,9.305741456739435
33,78000,mortgage,6.0,medical,C,20000,15.96,False,0.26,N,10,11.264476926102367,9.90353755128617
28,78000,mortgage,0.0,home-improvement,A,19700,7.9,False,0.25,N,9,11.264476926102367,9.888424674859083
28,78000,mortgage,7.0,home-improvement,B,10000,9.91,False,0.13,N,5,11.264476926102367,9.210440366976517
27,120000,rent,2.0,debt-consolidation,B,11050,12.69,False,0.09,N,7,11.695255355062795,9.310276200588783
31,72000,mortgage,4.0,education,C,9000,15.96,True,0.13,Y,5,11.184435286790631,9.105090961257085
30,78000,mortgage,1.0,venture,C,26000,15.96,False,0.33,Y,5,11.264476926102367,10.165890277802454
28,78000,mortgage,12.0,medical,B,12000,10.99,False,0.15,N,10,11.264476926102367,9.392745258631441
27,39000,rent,6.0,debt-consolidation,C,11100,,True,0.28,Y,9,10.571342565808699,9.314790473332646
27,61200,mortgage,3.0,medical,A,13000,8.49,True,0.18,N,10,11.021918808236205,9.472781556562168
28,78000,mortgage,1.0,home-improvement,C,5000,12.99,False,0.06,Y,7,11.264476926102367,8.517393171418904
32,78000,mortgage,3.0,debt-consolidation,A,8000,6.99,False,0.1,N,10,11.264476926102367,8.987321812850125
29,72000,mortgage,12.0,debt-consolidation,D,12000,15.62,True,0.17,Y,9,11.184435286790631,9.392745258631441
35,78000,mortgage,9.0,home-improvement,B,9450,10.99,False,0.12,N,8,11.264476926102367,9.153875834995056
29,78000,mortgage,0.0,personal,B,9600,,False,0.12,N,5,11.264476926102367,9.169622538697624
32,50000,rent,3.0,home-improvement,B,11100,10.59,False,0.22,N,10,10.819798284210286,9.314790473332646
31,75000,rent,5.0,home-improvement,A,11100,6.03,False,0.15,N,5,11.225256725762893,9.314790473332646
27,78000,mortgage,6.0,venture,D,15275,16.89,False,0.2,N,6,11.264476926102367,9.634038248345407
33,34000,rent,17.0,debt-consolidation,D,11175,14.96,True,0.33,N,8,10.434145214930487,9.321523900936798
30,30809,rent,1.0,education,B,11200,11.99,True,0.36,N,7,10.335594591590713,9.32375833901174
33,78000,mortgage,17.0,venture,D,10000,,False,0.13,N,10,11.264476926102367,9.210440366976517
34,33500,rent,0.0,venture,B,11200,12.21,True,0.33,N,9,10.419330568113901,9.32375833901174
28,78000,mortgage,5.0,debt-consolidation,A,12000,5.79,False,0.15,N,5,11.264476926102367,9.392745258631441
31,34800,rent,7.0,debt-consolidation,C,11200,13.23,True,0.32,Y,7,10.457401400981889,9.32375833901174
29,34900,rent,2.0,medical,B,11200,9.99,True,0.32,N,10,10.460270761075149,9.32375833901174
33,35000,rent,5.0,medical,B,11200,10.36,True,0.32,N,9,10.463131911491967,9.32375833901174
31,35000,rent,3.0,medical,B,11200,11.12,True,0.32,N,6,10.463131911491967,9.32375833901174
27,78000,mortgage,0.0,home-improvement,A,5000,5.42,False,0.06,N,7,11.264476926102367,8.517393171418904
30,78000,mortgage,2.0,education,B,20000,11.11,False,0.26,N,5,11.264476926102367,9.90353755128617
31,78000,mortgage,9.0,home-improvement,A,5000,5.79,False,0.06,N,10,11.264476926102367,8.517393171418904
29,78000,own,13.0,venture,A,14400,,False,0.18,N,7,11.264476926102367,9.575052927597383
28,78000,mortgage,12.0,home-improvement,B,13000,,False,0.17,N,9,11.264476926102367,9.472781556562168
31,78000,mortgage,6.0,venture,B,8000,10.0,False,0.1,N,6,11.264476926102367,8.987321812850125
35,78000,mortgage,9.0,debt-consolidation,A,10000,6.54,False,0.13,N,8,11.264476926102367,9.210440366976517
27,78000,mortgage,2.0,medical,B,7000,9.62,False,0.09,N,6,11.264476926102367,8.853808274977197
28,78000,own,12.0,medical,A,5250,5.79,False,0.07,N,10,11.264476926102367,8.566173813637858
30,78000,mortgage,2.0,education,B,10800,10.36,False,0.14,N,9,11.264476926102367,9.287394001418473
33,45600,rent,0.0,debt-consolidation,A,11200,5.79,False,0.25,N,8,10.727684925086583,9.32375833901174
31,46000,rent,4.0,debt-consolidation,C,11200,14.27,False,0.24,Y,6,10.736418414365376,9.32375833901174
28,46739,rent,0.0,medical,C,11200,13.48,False,0.24,N,8,10.752355608092849,9.32375833901174
27,72000,mortgage,11.0,personal,B,5000,11.86,True,0.07,N,10,11.184435286790631,8.517393171418904
27,78000,own,3.0,medical,D,12000,15.58,False,0.15,N,7,11.264476926102367,9.392745258631441
31,48000,rent,5.0,education,B,11200,,False,0.23,N,5,10.778977123006351,9.32375833901174
28,48000,rent,1.0,personal,C,11200,14.26,False,0.23,N,6,10.778977123006351,9.32375833901174
32,78000,mortgage,5.0,debt-consolidation,A,5400,7.88,False,0.07,N,6,11.264476926102367,8.594339400592892
30,46800,rent,7.0,education,C,11200,13.98,True,0.24,Y,7,10.753659849198824,9.32375833901174
33,55259,rent,15.0,education,D,11200,17.49,False,0.2,N,5,10.919804598477407,9.32375833901174
35,40000,own,3.0,personal,C,11325,15.96,False,0.28,Y,10,10.596659732783579,9.33485624667375
29,78000,mortgage,13.0,venture,C,10000,12.73,False,0.13,N,7,11.264476926102367,9.210440366976517
29,60000,rent,2.0,venture,C,11200,14.22,False,0.19,Y,10,11.002116507732017,9.32375833901174
27,78000,own,4.0,venture,B,6000,12.18,False,0.08,N,10,11.264476926102367,8.699681400989514
27,78000,mortgage,1.0,venture,A,5125,8.59,False,0.07,N,8,11.264476926102367,8.542080906924017
33,78000,mortgage,3.0,medical,B,20000,12.18,False,0.26,N,8,11.264476926102367,9.90353755128617
27,78000,own,2.0,personal,A,15000,8.94,False,0.19,N,7,11.264476926102367,9.61587214452889
28,63000,rent,1.0,education,C,11200,12.99,False,0.18,Y,7,11.050905878263567,9.32375833901174
35,72000,mortgage,2.0,education,E_or_lower,20000,16.7,True,0.28,Y,9,11.184435286790631,9.90353755128617
32,63800,rent,6.0,home-improvement,D,11200,14.74,False,0.18,N,8,11.063524143191238,9.32375833901174
34,60500,rent,3.0,debt-consolidation,D,11200,15.62,True,0.19,Y,10,11.010415172807951,9.32375833901174
29,61200,mortgage,2.0,medical,E_or_lower,15000,17.58,True,0.21,N,5,11.021918808236205,9.61587214452889
33,70000,rent,0.0,education,A,11200,8.94,False,0.16,N,6,11.156264806643742,9.32375833901174
30,72000,mortgage,5.0,home-improvement,B,7500,9.76,True,0.1,N,9,11.184435286790631,8.922791623969637
30,69000,rent,3.0,education,B,11200,12.42,True,0.16,N,6,11.141876276228,9.32375833901174
30,75000,rent,6.0,medical,C,11200,13.16,False,0.15,Y,5,11.225256725762893,9.32375833901174
32,78096,mortgage,4.0,education,B,10000,10.99,False,0.13,N,5,11.265706922798072,9.210440366976517
34,74000,rent,3.0,education,C,11200,11.66,True,0.15,N,10,11.211833885608513,9.32375833901174
35,78252,mortgage,17.0,venture,D,29800,17.58,False,0.38,N,8,11.26770244632564,10.30229722897745
35,83000,rent,17.0,personal,B,11200,10.65,False,0.13,N,10,11.326607934898927,9.32375833901174
28,85000,rent,7.0,debt-consolidation,B,11200,9.91,False,0.13,N,10,11.350418300109132,9.32375833901174
29,78300,mortgage,1.0,venture,E_or_lower,10000,18.09,False,0.13,Y,9,11.268315653289422,9.210440366976517
34,78301,mortgage,6.0,debt-consolidation,A,17000,6.62,False,0.22,N,9,11.268328424436847,9.741027444837728
32,78400,mortgage,2.0,education,B,1200,10.0,False,0.02,N,5,11.269591961359195,7.0909098220799835
29,87500,rent,2.0,education,B,11200,,False,0.13,N,8,11.37940550085183,9.32375833901174
28,78408,mortgage,4.0,education,C,6000,15.23,False,0.08,N,8,11.26969399566832,8.699681400989514
